name,latitude_deg,longitude_deg,iata_code
Sheboygan County Memorial Airport,43.76959991,-87.85140228,SBM
South Bend Regional Airport,41.70869827,-86.31729889,SBN
San Luis County Regional Airport,35.23680115,-120.6419983,SBP
Steamboat Springs Bob Adams Field,40.5163002,-106.8659973,SBS
Shelby Airport,48.54069901,-111.8710022,SBX
Salisbury Ocean City Wicomico Regional Airport,38.34049988,-75.51029968,SBY
Scribner State Airport,41.61029816,-96.62989807,SCB
Schenectady County Airport,42.85250092,-73.92890167,SCH
Stockton Metropolitan Airport,37.89419937,-121.237999,SCK
Louisville International Standiford Field,38.1744,-85.736,SDF
Scottsdale Airport,33.6228981,-111.9110031,SCF
Brown Field Municipal Airport,32.57229996,-116.9800034,SDM
Sidney - Richland Regional Airport,47.706902,-104.193001,SDY
Seattle Tacoma International Airport,47.44900131,-122.3089981,SEA
Gillespie Field,32.82619858,-116.9720001,SEE
Sebring Regional Airport,27.45639992,-81.3423996,SEF
Penn Valley Airport,40.8205986,-76.86389923,SEG
Craig Field,32.34389877,-86.9878006,SEM
Stephenville Clark Regional Airport,32.21530151,-98.17769623,SEP
Freeman Municipal Airport,38.92359924,-85.90740204,SER
Sedona Airport,34.84859848,-111.788002,SDX
Orlando Sanford International Airport,28.77759933,-81.23750305,SFB
Felts Field,47.68280029,-117.322998,SFF
Sanford Seacoast Regional Airport,43.39390182,-70.70800018,SFM
San Francisco International Airport,37.61899948,-122.375,SFO
North Central State Airport,41.92079926,-71.49140167,SFZ
Springfield Branson National Airport,37.24570084,-93.38860321,SGF
Springfield-Beckley Municipal Airport,39.84030151,-83.84020233,SGH
Northeast Florida Regional Airport,29.9592,-81.339798,UST
Sugar Land Regional Airport,29.62229919,-95.65650177,SGR
Stuttgart Municipal Airport / Carl Humphrey Field,34.599499,-91.574997,SGT
St George Municipal Airport,37.036389,-113.510306,SGU
Shenandoah Valley Regional Airport,38.26380157,-78.89640045,SHD
Sanderson Field,47.23360062,-123.1480026,SHN
Sheridan County Airport,44.76919937,-106.9800034,SHR
Shreveport Regional Airport,32.44660187,-93.82559967,SHV
Sikeston Memorial Municipal Airport,36.89889908,-89.5617981,SIK
Sullivan County Airport,39.11470032,-87.44830322,SIV
Norman Y. Mineta San Jose International Airport,37.362598,-121.929001,SJC
St Johns Industrial Air Park,34.51860046,-109.3789978,SJN
San Angelo Regional Mathis Field,31.35770035,-100.4960022,SJT
Fairchild Air Force Base,47.61510086,-117.6559982,SKA
Lackland Air Force Base,29.38419914,-98.58110046,SKF
Taos Regional Airport,36.45819855,-105.6719971,TSM
Griffing Sandusky Airport,41.4333992,-82.65229797,SKY
Storm Lake Municipal Airport,42.59730148,-95.24069977,SLB
Salt Lake City International Airport,40.78839874,-111.9779968,SLC
Salem Municipal Airport/McNary Field,44.90950012,-123.0029984,SLE
Smith Field,36.19189835,-94.48999786,SLG
Adirondack Regional Airport,44.38529968,-74.20619965,SLK
Salina Municipal Airport,38.79100037,-97.65219879,SLN
Salem Leckrone Airport,38.64289856,-88.96420288,SLO
Sulphur Springs Municipal Airport,33.15980148,-95.62110138,SLR
Smith Field,41.14339828,-85.15280151,SMD
Lake Cumberland Regional Airport,37.05339813,-84.61589813,SME
Sacramento International Airport,38.69540024,-121.5910034,SMF
Lemhi County Airport,45.12379837,-113.8809967,SMN
Santa Monica Municipal Airport,34.01580048,-118.4509964,SMO
Sumter Airport,33.99499893,-80.36129761,SUM
Santa Maria Pub/Capt G Allan Hancock Field,34.89889908,-120.4570007,SMX
John Wayne Airport-Orange County Airport,33.67570114,-117.8679962,SNA
Winston Field,32.69340134,-100.9499969,SNK
Shawnee Regional Airport,35.35789871,-96.94280243,SNL
Salinas Municipal Airport,36.66279984,-121.6060028,SNS
Sidney Municipal-Lloyd W Carr Field,41.10129929,-102.9850006,SNY
Moore County Airport,35.23740005,-79.3911972,SOP
Show Low Regional Airport,34.26549912,-110.0059967,SOW
Spartanburg Downtown Memorial Airport,34.91569901,-81.95649719,SPA
Black Hills Airport-Clyde Ice Field,44.4803009,-103.7829971,SPF
Abraham Lincoln Capital Airport,39.84410095,-89.67790222,SPI
Sheppard Air Force Base-Wichita Falls Municipal Airport,33.9888,-98.491898,SPS
Spencer Municipal Airport,43.16550064,-95.20279694,SPW
Houston Gulf Airport,29.50830078,-95.05139923,SPX
Whiteside County Airport-Joseph H Bittorf Field,41.74280167,-89.67630005,SQI
San Carlos Airport,37.51190186,-122.25,SQL
Sarasota Bradenton International Airport,27.39539909,-82.55439758,SRQ
Sierra Blanca Regional Airport,33.46279907,-105.5350037,RUI
Shaw Air Force Base,33.97269821,-80.47059631,SSC
Stinson Municipal Airport,29.33699989,-98.47109985,SSF
Malcolm McKinnon Airport,31.15180016,-81.39129639,SSI
St Cloud Regional Airport,45.54660034,-94.05989838,STC
Stevens Point Municipal Airport,44.54520035,-89.53029633,STE
Rosecrans Memorial Airport,39.77190018,-94.90969849,STJ
Sterling Municipal Airport,40.61529922,-103.2649994,STK
St Louis Lambert International Airport,38.748697,-90.370003,STL
St Paul Downtown Holman Field,44.93450165,-93.05999756,STP
Charles M. Schulz Sonoma County Airport,38.50899887,-122.8130035,STS
Witham Field,27.18169975,-80.22109985,SUA
Stroud Municipal Airport,35.78960037,-96.65570068,SUD
Door County Cherryland Airport,44.84370041,-87.42150116,SUE
Friedman Memorial Airport,43.50439835,-114.2959976,SUN
Spirit of St Louis Airport,38.66210175,-90.65200043,SUS
Travis Air Force Base,38.26269913,-121.927002,SUU
Richard I Bong Airport,46.68970108,-92.09470367,SUW
Sioux Gateway Col. Bud Day Field,42.40259933,-96.38439941,SUX
Grant County Airport,32.63650131,-108.1559982,SVC
Susanville Municipal Airport,40.3757019,-120.572998,SVE
Statesville Regional Airport,35.76530075,-80.9539032,SVH
Hunter Army Air Field,32.00999832,-81.14569855,SVN
Stewart International Airport,41.5041008,-74.10479736,SWF
Stillwater Regional Airport,36.16120148,-97.08570099,SWO
Avenger Field,32.4673996,-100.4670029,SWW
Bomar Field Shelbyville Municipal Airport,35.56010056,-86.44249725,SYI
Syracuse Hancock International Airport,43.11119843,-76.10630035,SYR
Sylvester Airport,31.55850029,-83.89569855,SYV
Whiteman Air Force Base,38.7303009,-93.54789734,SZL
Tuba City Airport,36.09280014,-111.3830032,TBC
Perry Stokes Airport,37.25939941,-104.3410034,TAD
Thorne Bay Seaplane Base,55.68799973,-132.5370026,KTB
Waynesville-St. Robert Regional Forney field,37.74160004,-92.14070129,TBN
Statesboro Bulloch County Airport,32.48270035,-81.73690033,TBR
Tucumcari Municipal Airport,35.18280029,-103.6029968,TCC
Tuscaloosa Regional Airport,33.22060013,-87.61139679,TCL
McChord Air Force Base,47.13769913,-122.4759979,TCM
Truth Or Consequences Municipal Airport,33.23690033,-107.2720032,TCS
Ed Carlson Memorial Field South Lewis County Airport,46.47719955,-122.8059998,TDO
Tradewind Airport,35.16989899,-101.8259964,TDW
Toledo Executive Airport,41.56489944,-83.4822998,TDZ
Teterboro Airport,40.85010147,-74.06079865,TEB
Telluride Regional Airport,37.9538002,-107.9079971,TEX
Tullahoma Regional Arpt/Wm Northern Field,35.38010025,-86.24639893,THA
Thompson Falls Airport,47.57350159,-115.2809982,THM
York Airport,39.91699982,-76.8730011,THV
Tinker Air Force Base,35.41469955,-97.38659668,TIK
Tacoma Narrows Airport,47.26789856,-122.5780029,TIW
Space Coast Regional Airport,28.51479912,-80.79920197,TIX
Kennett Memorial Airport,36.22589874,-90.03659821,KNT
Tallahassee Regional Airport,30.39649963,-84.35030365,TLH
Mefford Field,36.15629959,-119.3259964,TLR
Henry Tift Myers Airport,31.42900085,-83.4885025,TMA
Kendall-Tamiami Executive Airport,25.64789963,-80.43280029,TMB
Tillamook Airport,45.41820145,-123.814003,OTK
Twentynine Palms Airport,34.13159943,-115.9459991,TNP
Dade Collier Training and Transition Airport,25.86179924,-80.89700317,TNT
Newton Municipal Airport,41.67440033,-93.021698,TNU
Tonopah Test Range Airport,37.79880142,-116.7809982,XSD
Zamperini Field,33.80339813,-118.3399963,TOA
Toccoa Airport - R.G. Letourneau Field,34.59379959,-83.29579926,TOC
Troy Municipal Airport at N Kenneth Campbell Field,31.860399,-86.012101,TOI
Toledo Express Airport,41.58679962,-83.80780029,TOL
Philip Billard Municipal Airport,39.06869888,-95.62249756,TOP
Torrington Municipal Airport,42.0644989,-104.1529999,TOR
Tampa International Airport,27.97550011,-82.53320313,TPA
Peter O Knight Airport,27.91559982,-82.44930267,TPF
Tonopah Airport,38.06019974,-117.086998,TPH
Draughon Miller Central Texas Regional Airport,31.15250015,-97.40779877,TPL
Tri-Cities Regional TN/VA Airport,36.475201,-82.407401,TRI
Truckee Tahoe Airport,39.31999969,-120.1399994,TKF
Terrell Municipal Airport,32.70920181,-96.26740265,TRL
Jacqueline Cochran Regional Airport,33.62670135,-116.1600037,TRM
Tehachapi Municipal Airport,35.13499832,-118.439003,TSP
Portland Troutdale Airport,45.54940033,-122.401001,TTD
Trenton Mercer Airport,40.27669907,-74.81349945,TTN
Tulsa International Airport,36.19839859,-95.88809967,TUL
Tupelo Regional Airport,34.26810074,-88.76989746,TUP
Tucson International Airport,32.11610031,-110.9410019,TUS
Cherry Capital Airport,44.74140167,-85.5821991,TVC
Thief River Falls Regional Airport,48.06570053,-96.18499756,TVF
Thomasville Regional Airport,30.90159988,-83.88130188,TVI
Lake Tahoe Airport,38.89390182,-119.9950027,TVL
Joslin Field Magic Valley Regional Airport,42.4818,-114.487999,TWF
Texarkana Regional Webb Field,33.45370102,-93.99099731,TXK
Taylor Airport,34.45280075,-110.1149979,TYZ
Tyler Pounds Regional Airport,32.35409927,-95.40239716,TYR
McGhee Tyson Airport,35.81100082,-83.9940033,TYS
Bullfrog Basin Airport,37.54579926,-110.7129974,BFG
Nephi Municipal Airport,39.73880005,-111.8720016,NPH
Green River Municipal Airport,38.96139908,-110.2269974,RVR
Panguitch Municipal Airport,37.84519958,-112.3919983,PNU
Cascade Airport,44.49380112,-116.0159988,ICS
Columbus Lowndes County Airport,33.4654007,-88.38030243,UBS
Oneida County Airport,43.14509964,-75.3839035,UCA
Everett-Stewart Regional Airport,36.38180161,-88.98539734,UCY
Bermuda Dunes Airport,33.74840164,-116.2750015,UDD
Waukesha County Airport,43.04100037,-88.23709869,UES
Waukegan National Airport,42.42219925,-87.86789703,UGN
Quillayute Airport,47.93659973,-124.5630035,UIL
Quincy Regional Baldwin Field,39.94269943,-91.19460297,UIN
Berz-Macomb Airport,42.66389847,-82.9654007,UIZ
Wilkes County Airport,36.22280121,-81.09829712,IKB
Ukiah Municipal Airport,39.12599945,-123.2009964,UKI
Quakertown Airport,40.43519974,-75.38189697,UKT
New Ulm Municipal Airport,44.31959915,-94.50229645,ULM
Ohio University Snyder Field,39.21099854,-82.23139954,ATO
Dodge County Airport,43.42660141,-88.70320129,UNU
University Park Airport,40.84930038,-77.84870148,SCE
Franklin County Airport,35.20510101,-85.89810181,UOS
University Oxford Airport,34.38430023,-89.53679657,UOX
Tunica Municipal Airport,34.68099976,-90.34670258,UTM
Huntsville Regional Airport,30.74690056,-95.58719635,HTV
Newport State Airport,41.53239822,-71.28150177,NPT
Garner Field,29.2112999,-99.74359894,UVA
Rock Hill - York County Airport,34.9878006,-81.05719757,RKH
Moody Air Force Base,30.96780014,-83.19300079,VAD
South Jersey Regional Airport,39.94290161,-74.84570313,LLY
Vandenberg Air Force Base,34.73730087,-120.5839996,VBG
Victoria Regional Airport,28.8526001,-96.91850281,VCT
Southern California Logistics Airport,34.59749985,-117.3830032,VCV
Vidalia Regional Airport,32.19269943,-82.37120056,VDI
Vernal Regional Airport,40.4408989,-109.5100021,VEL
North Las Vegas Airport,36.21070099,-115.1940002,VGT
Culberson County Airport,31.05780029,-104.7839966,VHN
Rolla National Airport,38.12739944,-91.76950073,VIH
Visalia Municipal Airport,36.31869888,-119.3929977,VIS
Virginia Highlands Airport,36.68709946,-82.03330231,VJI
Vicksburg Municipal Airport,32.23929977,-90.92839813,VKS
Vandalia Municipal Airport,38.99150085,-89.16619873,VLA
Valdosta Regional Airport,30.78249931,-83.27670288,VLD
Venice Municipal Airport,27.07159996,-82.44029999,VNC
Van Nuys Airport,34.20980072,-118.4899979,VNY
Volk Field,43.93899918,-90.25340271,VOK
Destin-Ft Walton Beach Airport,30.4832,-86.525398,VPS
Porter County Municipal Airport,41.45399857,-87.00710297,VPZ
Cecil Airport,30.21870041,-81.87670136,VQQ
Vero Beach Regional Airport,27.6556,-80.417901,VRB
Hartness State (Springfield) Airport,43.34360123,-72.51730347,VSF
Miller Field,42.85779953,-100.5479965,VTN
Illinois Valley Regional Airport-Walter A Duncan Field,41.351898,-89.153099,VYS
Gettysburg Regional Airport,39.84090042,-77.27420044,GTY
Sequim Valley Airport,48.09809875,-123.1869965,SQV
Grant County Airport,38.99489975,-79.14589691,PGC
Wallops Flight Facility Airport,37.94020081,-75.46640015,WAL
Greene County Airport,39.90010071,-80.13310242,WAY
Wilkes Barre Wyoming Valley Airport,41.29719925,-75.85119629,WBW
Enid Woodring Regional Airport,36.37919998,-97.79109955,WDG
Barrow County Airport,33.98289871,-83.66739655,WDR
Waterfall Seaplane Base,55.29629898,-133.2429962,KWF
Whiteman Airport,34.25930023,-118.413002,WHP
General WM J Fox Airfield,34.74110031,-118.2190018,WJF
Kwigillingok Seaplane Base,59.83670044,-163.1399994,KWK
Strother Field,37.16859818,-97.03759766,WLD
Willows Glenn County Airport,39.51639938,-122.2180023,WLW
Winnemucca Municipal Airport,40.89659882,-117.8059998,WMC
West Point Village Seaplane Base,57.77009964,-153.548996,KWP
Robins Air Force Base,32.64009857,-83.59190369,WRB
Mc Guire Air Force Base,40.0155983,-74.59169769,WRI
Worland Municipal Airport,43.96569824,-107.9509964,WRL
Condron Army Air Field,32.34149933,-106.4029999,WSD
Westerly State Airport,41.34960175,-71.80339813,WST
Watsonville Municipal Airport,36.93569946,-121.7900009,WVI
Waterville Robert Lafleur Airport,44.53319931,-69.67549896,WVL
Cape May County Airport,39.00849915,-74.90830231,WWD
West Woodward Airport,36.438,-99.5226667,WWR
Yellowstone Airport,44.68840027,-111.1179962,WYS
Tampa North Aero Park Airport,28.22130013,-82.37449646,KYO
Kasaan Seaplane Base,55.53739929,-132.397995,KXA
Northwest Arkansas Regional Airport,36.281898,-94.306801,XNA
Willow Run Airport,42.23789978,-83.53040314,YIP
Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,YKM
Chan Gurney Municipal Airport,42.91669846,-97.3859024,YKN
Port Largo Airport,25.09334,-80.42992,KYL
Youngstown Warren Regional Airport,41.26070023,-80.67910004,YNG
Zachar Bay Seaplane Base,57.553001,-153.746052,KZB
Zephyrhills Municipal Airport,28.22820091,-82.15589905,ZPH
Zanesville Municipal Airport,39.94440079,-81.89209747,ZZV
Lowe AHP (Fort Rucker) Heliport,31.35580063,-85.75119781,LOR
Sharpe AAF,37.83791667,-121.2728056,LRO
Lathrop Wells Airport / Jackass Aeropark,36.6342,-116.4135,LTH
Drummond Airport,46.6208,-113.205002,DRU
Ware Airport,42.2820015,-72.21479797,UWA
Medfra Airport,63.10601982,-154.719429,MDR
Loring International Airport,46.950401,-67.885902,LIZ
Matagorda Island Air Force Base,28.323,-96.464,MGI
Hooker County Airport,42.042155,-101.059113,MHN
Metro Field,64.80680084,-147.7619934,MTX
Monticello Airport,37.93243,-109.341225,MXC
May Creek Airport,61.33570099,-142.6869965,MYK
Griswold Airport,41.27119827,-72.54969788,MPE
Browns Airport,40.86750031,-96.11000061,EPG
Industrial Airpark,32.7668,-103.209,HBB
NASA Crows Landing Airport,37.40800095,-121.1090012,NRC
Yucca Airstrip,36.94580078,-116.038002,UCC
Kneeland Airport,40.71929932,-123.9280014,NLN
Carmel Valley,36.48148434,-121.7291164,O62
Benton Field,40.57490158,-122.4079971,BZF
Sky Harbor Airport,42.14388889,-87.85555556,OBK
Downtown Airpark,35.449183,-97.532989,DWN
Atka Airport,52.22029877,-174.2059937,AKB
Port Moller Airport,56.00600052,-160.5610046,PML
Port Alexander Seaplane Base,56.24679947,-134.647995,PTD
Palmer Buddy Woods Municipal Airport,61.594898,-149.08901,PAQ
Casco Cove Coast Guard Station,52.82839966,173.1799927,ATU
Barter Island LRRS Airport,70.13400269,-143.5820007,BTI
Bethel Airport,60.77980042,-161.8379974,BET
Beluga Airport,61.17219925,-151.0440063,BVU
Allen Army Airfield,63.99449921,-145.7220001,BIG
Buckland Airport,65.9815979,-161.1490021,BKC
Big Mountain Airport,59.36119843,-155.2590027,BMX
Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,BRW
Bettles Airport,66.91390228,-151.529007,BTT
Cold Bay Airport,55.20610046,-162.7250061,CDB
Central Airport,65.57379913,-144.7830048,CEM
Chalkyitsik Airport,66.64499664,-143.7400055,CIK
Chefornak Airport,60.14920044,-164.2859955,CYF
Scammon Bay Airport,61.84529877,-165.5709991,SCM
Circle City /New/ Airport,65.830498,-144.076008,IRC
Merle K (Mudhole) Smith Airport,60.4917984,-145.4779968,CDV
Coldfoot Airport,67.25219727,-150.2039948,CXF
Yakataga Airport,60.080974,-142.494541,CYT
Cape Romanzof LRRS Airport,61.78030014,-166.0390015,CZF
Deering Airport,66.06960297,-162.7660065,DRG
Red Dog Airport,68.03209686,-162.8990021,RDB
Adak Airport,51.87799835,-176.6459961,ADK
Dillingham Airport,59.04470062,-158.5050049,DLG
Marshall Don Hunter Sr Airport,61.86429977,-162.026001,MLL
Kodiak Airport,57.75,-152.4940033,ADQ
Unalaska Airport,53.90010071,-166.5440063,DUT
Kongiganak Airport,59.96080017,-162.8809967,KKH
Elmendorf Air Force Base,61.25099945,-149.8070068,EDF
Eek Airport,60.21367264,-162.0438843,EEK
Eagle Airport,64.77639771,-141.151001,EAA
Cape Newenham LRRS Airport,58.64640045,-162.0630035,EHM
Eielson Air Force Base,64.66570282,-147.102005,EIL
Elfin Cove Seaplane Base,58.19520187,-136.3470001,ELV
Emmonak Airport,62.78609848,-164.4909973,EMK
Kenai Municipal Airport,60.57310104,-151.2449951,ENA
Newtok Airport,60.93909836,-164.6410065,WWT
Fairbanks International Airport,64.81510162,-147.8560028,FAI
Ladd AAF Airfield,64.83750153,-147.6139984,FBK
Ambler Airport,67.1063,-157.856989,ABL
Bryant Army Heliport,61.26639938,-149.6529999,FRN
Five Mile Airport,65.92700195,-149.8399963,FMC
Farewell Airport,62.50659943,-153.8939972,FWL
Edward G. Pitka Sr Airport,64.73619843,-156.9369965,GAL
Galbraith Lake Airport,68.47969818,-149.4900055,GBH
Shungnak Airport,66.88809967,-157.1620026,SHG
Gulkana Airport,62.1548996,-145.4570007,GKN
Golovin Airport,64.55049896,-163.0070038,GLV
Gambell Airport,63.76679993,-171.7330017,GAM
Angoon Seaplane Base,57.503601,-134.585007,AGN
Big Lake Airport,61.53609848,-149.8139954,BGQ
Gustavus Airport,58.4253006,-135.7070007,GST
Nightmute Airport,60.47100067,-164.701004,NME
Skagway Airport,59.46009827,-135.3159943,SGY
Holy Cross Airport,62.18830109,-159.7749939,HCR
Huslia Airport,65.69789886,-156.3509979,HSL
Haines Airport,59.24380112,-135.5240021,HNS
Homer Airport,59.64559937,-151.477005,HOM
Hooper Bay Airport,61.52389908,-166.1470032,HPB
Hughes Airport,66.04109955,-154.2630005,HUS
Shageluk Airport,62.69229889,-159.5690002,SHX
Hydaburg Seaplane Base,55.20629883,-132.8280029,HYG
Igiugig Airport,59.32400131,-155.9019928,IGG
Egegik Airport,58.1855011,-157.375,EGX
Bob Baker Memorial Airport,66.97599792,-160.4369965,IAN
Iliamna Airport,59.75439835,-154.9109955,ILI
Indian Mountain LRRS Airport,65.99279785,-153.7039948,UTO
McKinley National Park Airport,63.73260117,-148.9109955,MCL
Wales Airport,65.622593,-168.095,WAA
Juneau International Airport,58.35499954,-134.576004,JNU
Koliganek Airport,59.72660065,-157.2590027,KGK
Kodiak Municipal Airport,57.80590057,-152.3739929,KDK
False Pass Airport,54.84740067,-163.4100037,KFP
Akhiok Airport,56.93870163,-154.1829987,AKK
Kipnuk Airport,59.93299866,-164.0310059,KPN
Koyuk Alfred Adams Airport,64.9394989,-161.154007,KKA
Kulik Lake Airport,58.98210144,-155.1210022,LKK
King Salmon Airport,58.67679977,-156.6490021,AKN
Nikolski Air Station,52.9416008,-168.848999,IKO
Anaktuvuk Pass Airport,68.13359833,-151.7429962,AKP
Ketchikan International Airport,55.35559845,-131.7140045,KTN
Ugnu-Kuparuk Airport,70.33080292,-149.5980072,UUK
Kaltag Airport,64.31909943,-158.7409973,KAL
Klawock Airport,55.57920074,-133.076004,KLW
Karluk Airport,57.56710052,-154.4499969,KYK
Larsen Bay Airport,57.53509903,-153.9779968,KLN
Kalskag Airport,61.53630066,-160.3410034,KLG
Alpine Airstrip,70.34429932,-150.9450073,DQH
Chandalar Lake Airport,67.50450134,-148.4830017,WCR
Cape Lisburne LRRS Airport,68.87509918,-166.1100006,LUR
Manokotak Airport,58.99020004,-159.0500031,KMO
McGrath Airport,62.95289993,-155.6060028,MCG
Middleton Island Airport,59.44990158,-146.3070068,MDO
St Michael Airport,63.49010086,-162.1100006,SMK
Manley Hot Springs Airport,64.99759674,-150.6439972,MLY
Mountain Village Airport,62.09540176,-163.6820068,MOU
Merrill Field,61.21350098,-149.8439941,MRI
Mc Carthy Airport,61.43709946,-142.904007,MXY
Mekoryuk Airport,60.37139893,-166.2709961,MYU
Napakiak Airport,60.69029999,-161.9790039,WNA
Ted Stevens Anchorage International Airport,61.17440033,-149.9960022,ANC
Aniak Airport,61.58160019,-159.5429993,ANI
Nenana Municipal Airport,64.54730225,-149.0740051,ENN
Nondalton Airport,59.98020172,-154.8390045,NNL
Funter Bay Seaplane Base,58.25439835,-134.897995,FNR
Annette Island Airport,55.04240036,-131.5720062,ANN
Anvik Airport,62.646702,-160.190994,ANV
New Stuyahok Airport,59.44990158,-157.3280029,KNW
Kobuk Airport,66.91230011,-156.8970032,OBU
Portage Creek Airport,58.9065,-157.714,PCA
Hoonah Airport,58.0961,-135.410111,HNH
Nome Airport,64.5121994,-165.4450073,OME
Toksook Bay Airport,60.54140091,-165.0870056,OOK
Northway Airport,62.9612999,-141.9290009,ORT
Ralph Wien Memorial Airport,66.88469696,-162.598999,OTZ
Nelson Lagoon Airport,56.00749969,-161.1600037,NLG
St George Airport,56.57830048,-169.6620026,STG
Port Clarence Coast Guard Station,65.25370026,-166.8589935,KPC
Perryville Airport,55.905998,-159.162993,KPV
Petersburg James A Johnson Airport,56.80170059,-132.9450073,PSG
Port Heiden Airport,56.95909882,-158.6329956,PTH
Napaskiak Airport,60.70289993,-161.7779999,PKA
Platinum Airport,59.01139832,-161.8200073,PTU
Pilot Point Airport,57.58039856,-157.5720062,PIP
Point Hope Airport,68.34880066,-166.798996,PHO
Prospect Creek Airport,66.81410217,-150.6439972,PPC
Quinhagak Airport,59.75510025,-161.8450012,KWN
Nuiqsut Airport,70.20999908,-151.0059967,NUI
Arctic Village Airport,68.1147,-145.578995,ARC
Russian Mission Airport,61.77888489,-161.319458,RSH
Ruby Airport,64.72720337,-155.4700012,RBY
Savoonga Airport,63.68640137,-170.4929962,SVA
Deadhorse Airport,70.19470215,-148.4649963,SCC
Sand Point Airport,55.31499863,-160.522995,SDP
Shishmaref Airport,66.249604,-166.089112,SHH
Sitka Rocky Gutierrez Airport,57.04710007,-135.3619995,SIT
Selawik Airport,66.60009766,-159.9859924,WLK
Sleetmute Airport,61.70050049,-157.1660004,SLQ
St Mary's Airport,62.0605011,-163.302002,KSM
St Paul Island Airport,57.16730118,-170.2200012,SNP
Seldovia Airport,59.44240189,-151.7039948,SOV
Sheep Mountain Airport,61.81200027,-147.5070038,SMU
Summit Airport,63.33150101,-149.1269989,UMM
Sparrevohn LRRS Airport,61.09740067,-155.5740051,SVW
Skwentna Airport,61.96530151,-151.1909943,SKW
Soldotna Airport,60.47570038,-151.0339966,SXQ
Eareckson Air Station,52.71229935,174.1139984,SYA
Ralph M Calhoun Memorial Airport,65.17440033,-152.1089935,TAL
Tin City Long Range Radar Station Airport,65.56310272,-167.9219971,TNC
Teller Airport,65.24040222,-166.3390045,TLA
Togiak Airport,59.05279922,-160.3970032,TOG
Talkeetna Airport,62.32049942,-150.0939941,TKA
Tatalina LRRS Airport,62.89440155,-155.977005,TLJ
Atqasuk Edward Burnell Sr Memorial Airport,70.46730042,-157.4360046,ATK
Alakanuk Airport,62.68004227,-164.6599274,AUK
Umiat Airport,69.37110138,-152.1360016,UMT
Unalakleet Airport,63.88840103,-160.798996,UNK
Willow Airport,61.75419998,-150.052002,WOW
Chevak Airport,61.5409,-165.6005,VAK
King Cove Airport,55.11629868,-162.2660065,KVC
Valdez Pioneer Field,61.13389969,-146.2480011,VDZ
Venetie Airport,67.00869751,-146.3659973,VEE
Kivalina Airport,67.73619843,-164.5630035,KVL
Beaver Airport,66.36219788,-147.4069977,WBQ
Seward Airport,60.12689972,-149.4190063,SWD
Wrangell Airport,56.48429871,-132.3699951,WRG
Wainwright Airport,70.63800049,-159.9949951,AIN
White Mountain Airport,64.68920136,-163.4129944,WMO
Noatak Airport,67.56610107,-162.9750061,WTK
Wasilla Airport,61.57170105,-149.5399933,WWA
Yakutat Airport,59.50329971,-139.6600037,YAK
Pelican Seaplane Base,57.9552002,-136.2359924,PEC
Akiak Airport,60.9029007,-161.2310028,AKI
Allakaket Airport,66.55180359,-152.621994,AET
Pacific City State Airport,45.19979858,-123.961998,PFC
Chenega Bay Airport,60.07730103,-147.9920044,NCN
Clarks Point Airport,58.83369827,-158.529007,CLP
Elim Airport,64.61470032,-162.2720032,ELI
Kasigluk Airport,60.87440109,-162.5240021,KUK
Kokhanok Airport,59.43320084,-154.8040009,KNK
Kotlik Airport,63.0306015,-163.5330048,KOT
Brevig Mission Airport,65.33129883,-166.4660034,KTS
Koyukuk Airport,64.87609863,-157.727005,KYU
Kwethluk Airport,60.79029846,-161.4440002,KWT
Robert (Bob) Curtis Memorial Airport,66.81790161,-161.0189972,ORV
Shaktoolik Airport,64.37110138,-161.223999,SKK
Tok Junction Airport,63.32949829,-142.9539948,TKJ
South Naknek Nr 2 Airport,58.70339966,-157.0079956,WSN
Fort Yukon Airport,66.57150269,-145.25,FYU
Port Graham Airport,59.34830093,-151.8320007,PGM
Barking Sands Airport,22.02280045,-159.7850037,BKH
Dillingham Airfield,21.5795002,-158.1970062,HDH
Wheeler Army Airfield,21.48349953,-158.0399933,HHI
Hana Airport,20.79560089,-156.0140076,HNM
Kapalua Airport,20.96290016,-156.6730042,JHM
Kalaeloa Airport,21.3074,-158.070009,JRF
Ellison Onizuka Kona International At Keahole Airport,19.738783,-156.045603,KOA
Kaanapali Airport,20.945,-156.69,HKP
Erase Me 19,0,-0.4,PHL
Lihue Airport,21.97599983,-159.3390045,LIH
Kalaupapa Airport,21.21100044,-156.973999,LUP
Molokai Airport,21.1529007,-157.095993,MKK
Waimea Kohala Airport,20.00130081,-155.6679993,MUE
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,21.45050049,-157.7680054,NGF
Daniel K Inouye International Airport,21.32062,-157.924228,HNL
Lanai Airport,20.78560066,-156.951004,LNY
Kahului Airport,20.8986,-156.429993,OGG
Port Allen Airport,21.89690018,-159.6029968,PAK
Bradshaw Army Airfield,19.76009941,-155.5540009,BSF
Hilo International Airport,19.72139931,-155.0480042,ITO
Upolu Airport,20.26530075,-155.8600006,UPP
Point Lay LRRS Airport,69.73290253,-163.0050049,PIZ
Port Walter Seaplane Base,56.38100052,-134.651001,PWR
Perry Island Seaplane Base,60.68529892,-147.9190063,PYL
Red Devil Airport,61.7881012,-157.3500061,RDV
Rehoboth Airport,38.72,-75.122,REH
